품목명,품목코드,metric,value,yyyymm,year,month,date,quarter
"베어링, 기어 및 동력전달장치",22040,출하지수201503,114.0,201503,2015,3,2015-03-01,2015Q1
산업용오븐 및 노용부품,22050,출하지수201503,107.4,201503,2015,3,2015-03-01,2015Q1
운반하역기계부품,22060,출하지수201503,107.3,201503,2015,3,2015-03-01,2015Q1
냉동공조기계부품,22070,출하지수201503,106.3,201503,2015,3,2015-03-01,2015Q1
사무용 기계 및 장비,22080,출하지수201503,107.3,201503,2015,3,2015-03-01,2015Q1
기타 일반목적용 기계부품,22090,출하지수201503,104.6,201503,2015,3,2015-03-01,2015Q1
농업 및 임업용 기계,22100,출하지수201503,114.8,201503,2015,3,2015-03-01,2015Q1
가공공작기계부품,22110,출하지수201503,114.7,201503,2015,3,2015-03-01,2015Q1
금속 주조 및 기타 야금용 기계,22120,출하지수201503,114.7,201503,2015,3,2015-03-01,2015Q1
건설광산기계부품,22130,출하지수201503,115.7,201503,2015,3,2015-03-01,2015Q1
음식료품 및 담배 가공기계부품,22140,출하지수201503,114.8,201503,2015,3,2015-03-01,2015Q1
기타 섬유기계부품,22150,출하지수201503,114.7,201503,2015,3,2015-03-01,2015Q1
반도체 및 평판디스플레이 제조용 기계,22160,출하지수201503,114.8,201503,2015,3,2015-03-01,2015Q1
산업용 로봇 부품,22170,출하지수201503,114.9,201503,2015,3,2015-03-01,2015Q1
기타 특수목적용 기계부품,22190,출하지수201503,102.8,201503,2015,3,2015-03-01,2015Q1
전기장비부품,24000,출하지수201503,106.7,201503,2015,3,2015-03-01,2015Q1
전동기 및 발전기,24010,출하지수201503,107.5,201503,2015,3,2015-03-01,2015Q1
변압기 및 정지형 변환기,24020,출하지수201503,114.3,201503,2015,3,2015-03-01,2015Q1
전기공급 및 전기제어장치,24030,출하지수201503,107.2,201503,2015,3,2015-03-01,2015Q1
일차전지 및 축전지,24040,출하지수201503,98.4,201503,2015,3,2015-03-01,2015Q1
절연선 및 케이블,24050,출하지수201503,120.8,201503,2015,3,2015-03-01,2015Q1
전구 및 조명장치,24060,출하지수201503,99.0,201503,2015,3,2015-03-01,2015Q1
가정용 기기,24070,출하지수201503,99.0,201503,2015,3,2015-03-01,2015Q1
기타 전기장비,24090,출하지수201503,108.4,201503,2015,3,2015-03-01,2015Q1
전자부품,25000,출하지수201503,95.6,201503,2015,3,2015-03-01,2015Q1
전자집적회로,25010,출하지수201503,88.5,201503,2015,3,2015-03-01,2015Q1
"다이오드, 트랜지스터 및 유사 반도체소자",25020,출하지수201503,99.7,201503,2015,3,2015-03-01,2015Q1
평판디스플레이,25030,출하지수201503,95.1,201503,2015,3,2015-03-01,2015Q1
인쇄회로기판 및 전자부품 실장기판,25040,출하지수201503,101.8,201503,2015,3,2015-03-01,2015Q1
그외 전자부품,25050,출하지수201503,103.6,201503,2015,3,2015-03-01,2015Q1
컴퓨터 주변기기,25060,출하지수201503,126.7,201503,2015,3,2015-03-01,2015Q1
유선 통신장비,25070,출하지수201503,93.4,201503,2015,3,2015-03-01,2015Q1
방송장비 및 통신장비,25080,출하지수201503,84.1,201503,2015,3,2015-03-01,2015Q1
방송수신기 및 기타 영상기기,25090,출하지수201503,114.0,201503,2015,3,2015-03-01,2015Q1
음향기기,25100,출하지수201503,120.1,201503,2015,3,2015-03-01,2015Q1
마그네틱 및 광학 매체,25110,출하지수201503,96.8,201503,2015,3,2015-03-01,2015Q1
정밀기기부품,26000,출하지수201503,109.9,201503,2015,3,2015-03-01,2015Q1
방사선장치 및 전기식 진단기기부품,26010,출하지수201503,102.4,201503,2015,3,2015-03-01,2015Q1
기타 의료용기기 및 부품,26020,출하지수201503,105.5,201503,2015,3,2015-03-01,2015Q1
"측정, 시험, 항해, 기타 정밀기기 및 부품",26030,출하지수201503,104.4,201503,2015,3,2015-03-01,2015Q1
광학기기 및 사진장비,26040,출하지수201503,115.6,201503,2015,3,2015-03-01,2015Q1
시계부품,26050,출하지수201503,102.3,201503,2015,3,2015-03-01,2015Q1
수송기계부품,27000,출하지수201503,105.8,201503,2015,3,2015-03-01,2015Q1
자동차용 엔진,27010,출하지수201503,106.7,201503,2015,3,2015-03-01,2015Q1
자동차 엔진용 부품,27030,출하지수201503,104.8,201503,2015,3,2015-03-01,2015Q1
자동차 차체용 부품,27040,출하지수201503,104.4,201503,2015,3,2015-03-01,2015Q1
자동차부품,27050,출하지수201503,104.4,201503,2015,3,2015-03-01,2015Q1
선박 구성부분품,27060,출하지수201503,111.5,201503,2015,3,2015-03-01,2015Q1
철도차량부품 및 관련장치,27070,출하지수201503,69.7,201503,2015,3,2015-03-01,2015Q1
항공기용 엔진 및 부품,27080,출하지수201503,133.1,201503,2015,3,2015-03-01,2015Q1
모터사이클,27090,출하지수201503,112.6,201503,2015,3,2015-03-01,2015Q1
자전거 및 환자용 차량,27100,출하지수201503,112.7,201503,2015,3,2015-03-01,2015Q1
운송장비용 의자,27110,출하지수201503,104.7,201503,2015,3,2015-03-01,2015Q1
장비,30000,출하지수201503,110.0,201503,2015,3,2015-03-01,2015Q1
정밀가공장비,31000,출하지수201503,120.2,201503,2015,3,2015-03-01,2015Q1
가공공작기계,31010,출하지수201503,114.7,201503,2015,3,2015-03-01,2015Q1
금속절삭 및 금속성형,31020,출하지수201503,121.7,201503,2015,3,2015-03-01,2015Q1
기타 가공 공작기계,31030,출하지수201503,114.7,201503,2015,3,2015-03-01,2015Q1
산업공정장비,32000,출하지수201503,106.9,201503,2015,3,2015-03-01,2015Q1
산업 처리공정 제어장비,32010,출하지수201503,94.7,201503,2015,3,2015-03-01,2015Q1
그 외 기타 전기장비,32020,출하지수201503,108.5,201503,2015,3,2015-03-01,2015Q1
일반목적용 기계장비,32030,출하지수201503,104.3,201503,2015,3,2015-03-01,2015Q1
특수목적용 기계장비,32040,출하지수201503,113.1,201503,2015,3,2015-03-01,2015Q1
반도체·디스플레이장비,33000,출하지수201503,112.3,201503,2015,3,2015-03-01,2015Q1
반도체·디스플레이장비,33010,출하지수201503,112.3,201503,2015,3,2015-03-01,2015Q1
제조로봇 자동화장비,34000,출하지수201503,98.9,201503,2015,3,2015-03-01,2015Q1
승강기 및 컨베이어 장치,34010,출하지수201503,107.4,201503,2015,3,2015-03-01,2015Q1
산업용 로봇,34020,출하지수201503,96.2,201503,2015,3,2015-03-01,2015Q1
계측장비,35000,출하지수201503,87.2,201503,2015,3,2015-03-01,2015Q1
"측정,시험,제어 등 장비",35010,출하지수201503,80.3,201503,2015,3,2015-03-01,2015Q1
광학기기 장비,35020,출하지수201503,114.2,201503,2015,3,2015-03-01,2015Q1
소재부품장비,0,출하지수201504,99.3,201504,2015,4,2015-04-01,2015Q2
소재,10000,출하지수201504,99.4,201504,2015,4,2015-04-01,2015Q2
섬유제품,11000,출하지수201504,106.5,201504,2015,4,2015-04-01,2015Q2
제사 및 방적,11010,출하지수201504,105.3,201504,2015,4,2015-04-01,2015Q2
직물직조,11020,출하지수201504,104.3,201504,2015,4,2015-04-01,2015Q2
섬유염색 및 가공,11030,출하지수201504,113.4,201504,2015,4,2015-04-01,2015Q2
편조원단,11040,출하지수201504,104.0,201504,2015,4,2015-04-01,2015Q2
기타 섬유제품,11090,출하지수201504,106.9,201504,2015,4,2015-04-01,2015Q2
화학물질 및 화학제품,12000,출하지수201504,98.7,201504,2015,4,2015-04-01,2015Q2
석유화학계 기초화학물질,12010,출하지수201504,88.2,201504,2015,4,2015-04-01,2015Q2
기타 기초유기화학물질,12020,출하지수201504,95.7,201504,2015,4,2015-04-01,2015Q2
기타 기초무기화학물질,12030,출하지수201504,98.3,201504,2015,4,2015-04-01,2015Q2
"무기안료, 염료, 유연제 및 기타 착색제",12040,출하지수201504,99.5,201504,2015,4,2015-04-01,2015Q2
합성고무 및 플라스틱 물질,12050,출하지수201504,99.8,201504,2015,4,2015-04-01,2015Q2
농약,12060,출하지수201504,184.9,201504,2015,4,2015-04-01,2015Q2
도료 및 인쇄잉크,12070,출하지수201504,111.6,201504,2015,4,2015-04-01,2015Q2
계면활성제,12080,출하지수201504,94.9,201504,2015,4,2015-04-01,2015Q2
기타 화학제품,12090,출하지수201504,107.1,201504,2015,4,2015-04-01,2015Q2
화학섬유,12100,출하지수201504,109.3,201504,2015,4,2015-04-01,2015Q2
기초의약물질 및 생물학적 제제,12110,출하지수201504,101.1,201504,2015,4,2015-04-01,2015Q2
고무 및 플라스틱제품,13000,출하지수201504,100.5,201504,2015,4,2015-04-01,2015Q2
고무제품,13010,출하지수201504,102.0,201504,2015,4,2015-04-01,2015Q2
플라스틱제품,13020,출하지수201504,100.2,201504,2015,4,2015-04-01,2015Q2
비금속 광물제품,14000,출하지수201504,102.3,201504,2015,4,2015-04-01,2015Q2
판유리,14010,출하지수201504,94.6,201504,2015,4,2015-04-01,2015Q2
산업용 유리제품,14020,출하지수201504,103.5,201504,2015,4,2015-04-01,2015Q2
산업용 도자기,14030,출하지수201504,101.9,201504,2015,4,2015-04-01,2015Q2
내화 요업제품,14040,출하지수201504,101.0,201504,2015,4,2015-04-01,2015Q2
석회,14050,출하지수201504,107.6,201504,2015,4,2015-04-01,2015Q2
기타 비금속광물제품,14090,출하지수201504,102.5,201504,2015,4,2015-04-01,2015Q2
1차 금속제품,15000,출하지수201504,98.4,201504,2015,4,2015-04-01,2015Q2
합금철,15010,출하지수201504,96.0,201504,2015,4,2015-04-01,2015Q2
철강압연.압출 및 연신제품,15020,출하지수201504,100.7,201504,2015,4,2015-04-01,2015Q2
철강관,15030,출하지수201504,104.1,201504,2015,4,2015-04-01,2015Q2
"비철금속 제련, 정련 및 합금",15040,출하지수201504,99.3,201504,2015,4,2015-04-01,2015Q2
"비철금속압연, 압출 및 연신제품",15050,출하지수201504,102.6,201504,2015,4,2015-04-01,2015Q2
기타 1차 비철금속,15060,출하지수201504,106.8,201504,2015,4,2015-04-01,2015Q2
비철금속 주조업,15070,출하지수201504,102.0,201504,2015,4,2015-04-01,2015Q2
"도금, 착색 및 기타 표면처리강재",15090,출하지수201504,89.3,201504,2015,4,2015-04-01,2015Q2
부품,20000,출하지수201504,99.0,201504,2015,4,2015-04-01,2015Q2
금속가공제품,21000,출하지수201504,104.4,201504,2015,4,2015-04-01,2015Q2
"금속탱크, 저장조 및 유사용기",21010,출하지수201504,103.2,201504,2015,4,2015-04-01,2015Q2
핵반응기 및 증기발생기부품,21020,출하지수201504,97.1,201504,2015,4,2015-04-01,2015Q2
무기 및 총포탄 부품,21030,출하지수201504,102.0,201504,2015,4,2015-04-01,2015Q2
"금속 단조, 압형 및 분말야금 제품",21040,출하지수201504,104.8,201504,2015,4,2015-04-01,2015Q2
"금속열처리업, 도금 및 기타 처리업",21050,출하지수201504,102.6,201504,2015,4,2015-04-01,2015Q2
톱 및 호환성공구,21060,출하지수201504,110.0,201504,2015,4,2015-04-01,2015Q2
금속파스너 및 스프링,21070,출하지수201504,106.3,201504,2015,4,2015-04-01,2015Q2
기타 금속제 부품,21090,출하지수201504,105.4,201504,2015,4,2015-04-01,2015Q2
일반기계부품,22000,출하지수201504,103.0,201504,2015,4,2015-04-01,2015Q2
내연기관 및 터빈,22010,출하지수201504,94.8,201504,2015,4,2015-04-01,2015Q2
유압기기,22020,출하지수201504,111.5,201504,2015,4,2015-04-01,2015Q2
펌프 및 압축기 제조업,22030,출하지수201504,105.3,201504,2015,4,2015-04-01,2015Q2
"베어링, 기어 및 동력전달장치",22040,출하지수201504,108.7,201504,2015,4,2015-04-01,2015Q2
산업용오븐 및 노용부품,22050,출하지수201504,104.4,201504,2015,4,2015-04-01,2015Q2
운반하역기계부품,22060,출하지수201504,104.2,201504,2015,4,2015-04-01,2015Q2
냉동공조기계부품,22070,출하지수201504,104.1,201504,2015,4,2015-04-01,2015Q2
사무용 기계 및 장비,22080,출하지수201504,104.2,201504,2015,4,2015-04-01,2015Q2
기타 일반목적용 기계부품,22090,출하지수201504,104.6,201504,2015,4,2015-04-01,2015Q2
농업 및 임업용 기계,22100,출하지수201504,106.3,201504,2015,4,2015-04-01,2015Q2
가공공작기계부품,22110,출하지수201504,106.2,201504,2015,4,2015-04-01,2015Q2
금속 주조 및 기타 야금용 기계,22120,출하지수201504,106.2,201504,2015,4,2015-04-01,2015Q2
건설광산기계부품,22130,출하지수201504,107.1,201504,2015,4,2015-04-01,2015Q2
음식료품 및 담배 가공기계부품,22140,출하지수201504,106.3,201504,2015,4,2015-04-01,2015Q2
기타 섬유기계부품,22150,출하지수201504,106.1,201504,2015,4,2015-04-01,2015Q2
반도체 및 평판디스플레이 제조용 기계,22160,출하지수201504,106.3,201504,2015,4,2015-04-01,2015Q2
산업용 로봇 부품,22170,출하지수201504,106.5,201504,2015,4,2015-04-01,2015Q2
기타 특수목적용 기계부품,22190,출하지수201504,97.3,201504,2015,4,2015-04-01,2015Q2
전기장비부품,24000,출하지수201504,100.4,201504,2015,4,2015-04-01,2015Q2
전동기 및 발전기,24010,출하지수201504,103.8,201504,2015,4,2015-04-01,2015Q2
변압기 및 정지형 변환기,24020,출하지수201504,106.1,201504,2015,4,2015-04-01,2015Q2
전기공급 및 전기제어장치,24030,출하지수201504,99.4,201504,2015,4,2015-04-01,2015Q2
일차전지 및 축전지,24040,출하지수201504,98.4,201504,2015,4,2015-04-01,2015Q2
절연선 및 케이블,24050,출하지수201504,100.1,201504,2015,4,2015-04-01,2015Q2
전구 및 조명장치,24060,출하지수201504,104.7,201504,2015,4,2015-04-01,2015Q2
가정용 기기,24070,출하지수201504,91.3,201504,2015,4,2015-04-01,2015Q2
기타 전기장비,24090,출하지수201504,102.6,201504,2015,4,2015-04-01,2015Q2
전자부품,25000,출하지수201504,91.7,201504,2015,4,2015-04-01,2015Q2
전자집적회로,25010,출하지수201504,89.2,201504,2015,4,2015-04-01,2015Q2
"다이오드, 트랜지스터 및 유사 반도체소자",25020,출하지수201504,98.1,201504,2015,4,2015-04-01,2015Q2
평판디스플레이,25030,출하지수201504,87.3,201504,2015,4,2015-04-01,2015Q2
인쇄회로기판 및 전자부품 실장기판,25040,출하지수201504,96.4,201504,2015,4,2015-04-01,2015Q2
그외 전자부품,25050,출하지수201504,99.8,201504,2015,4,2015-04-01,2015Q2
컴퓨터 주변기기,25060,출하지수201504,105.9,201504,2015,4,2015-04-01,2015Q2
유선 통신장비,25070,출하지수201504,79.7,201504,2015,4,2015-04-01,2015Q2
방송장비 및 통신장비,25080,출하지수201504,92.5,201504,2015,4,2015-04-01,2015Q2
방송수신기 및 기타 영상기기,25090,출하지수201504,106.2,201504,2015,4,2015-04-01,2015Q2
음향기기,25100,출하지수201504,107.1,201504,2015,4,2015-04-01,2015Q2
마그네틱 및 광학 매체,25110,출하지수201504,95.6,201504,2015,4,2015-04-01,2015Q2
정밀기기부품,26000,출하지수201504,106.6,201504,2015,4,2015-04-01,2015Q2
방사선장치 및 전기식 진단기기부품,26010,출하지수201504,99.8,201504,2015,4,2015-04-01,2015Q2
기타 의료용기기 및 부품,26020,출하지수201504,99.5,201504,2015,4,2015-04-01,2015Q2
"측정, 시험, 항해, 기타 정밀기기 및 부품",26030,출하지수201504,109.9,201504,2015,4,2015-04-01,2015Q2
광학기기 및 사진장비,26040,출하지수201504,105.0,201504,2015,4,2015-04-01,2015Q2
시계부품,26050,출하지수201504,108.1,201504,2015,4,2015-04-01,2015Q2
수송기계부품,27000,출하지수201504,104.9,201504,2015,4,2015-04-01,2015Q2
자동차용 엔진,27010,출하지수201504,101.0,201504,2015,4,2015-04-01,2015Q2
자동차 엔진용 부품,27030,출하지수201504,105.9,201504,2015,4,2015-04-01,2015Q2
자동차 차체용 부품,27040,출하지수201504,105.2,201504,2015,4,2015-04-01,2015Q2
자동차부품,27050,출하지수201504,105.2,201504,2015,4,2015-04-01,2015Q2
선박 구성부분품,27060,출하지수201504,111.3,201504,2015,4,2015-04-01,2015Q2
철도차량부품 및 관련장치,27070,출하지수201504,80.3,201504,2015,4,2015-04-01,2015Q2
항공기용 엔진 및 부품,27080,출하지수201504,98.2,201504,2015,4,2015-04-01,2015Q2
모터사이클,27090,출하지수201504,109.2,201504,2015,4,2015-04-01,2015Q2
자전거 및 환자용 차량,27100,출하지수201504,109.7,201504,2015,4,2015-04-01,2015Q2
운송장비용 의자,27110,출하지수201504,105.2,201504,2015,4,2015-04-01,2015Q2
장비,30000,출하지수201504,98.3,201504,2015,4,2015-04-01,2015Q2
정밀가공장비,31000,출하지수201504,94.0,201504,2015,4,2015-04-01,2015Q2
가공공작기계,31010,출하지수201504,106.2,201504,2015,4,2015-04-01,2015Q2
금속절삭 및 금속성형,31020,출하지수201504,90.9,201504,2015,4,2015-04-01,2015Q2
기타 가공 공작기계,31030,출하지수201504,106.2,201504,2015,4,2015-04-01,2015Q2
산업공정장비,32000,출하지수201504,103.2,201504,2015,4,2015-04-01,2015Q2
산업 처리공정 제어장비,32010,출하지수201504,102.8,201504,2015,4,2015-04-01,2015Q2
그 외 기타 전기장비,32020,출하지수201504,102.6,201504,2015,4,2015-04-01,2015Q2
일반목적용 기계장비,32030,출하지수201504,91.1,201504,2015,4,2015-04-01,2015Q2
특수목적용 기계장비,32040,출하지수201504,112.1,201504,2015,4,2015-04-01,2015Q2
반도체·디스플레이장비,33000,출하지수201504,97.8,201504,2015,4,2015-04-01,2015Q2
반도체·디스플레이장비,33010,출하지수201504,97.8,201504,2015,4,2015-04-01,2015Q2
제조로봇 자동화장비,34000,출하지수201504,88.8,201504,2015,4,2015-04-01,2015Q2
승강기 및 컨베이어 장치,34010,출하지수201504,104.3,201504,2015,4,2015-04-01,2015Q2
산업용 로봇,34020,출하지수201504,83.7,201504,2015,4,2015-04-01,2015Q2
계측장비,35000,출하지수201504,99.9,201504,2015,4,2015-04-01,2015Q2
"측정,시험,제어 등 장비",35010,출하지수201504,98.6,201504,2015,4,2015-04-01,2015Q2
광학기기 장비,35020,출하지수201504,104.9,201504,2015,4,2015-04-01,2015Q2
소재부품장비,0,출하지수201505,96.0,201505,2015,5,2015-05-01,2015Q2
소재,10000,출하지수201505,96.3,201505,2015,5,2015-05-01,2015Q2
섬유제품,11000,출하지수201505,101.1,201505,2015,5,2015-05-01,2015Q2
제사 및 방적,11010,출하지수201505,93.8,201505,2015,5,2015-05-01,2015Q2
직물직조,11020,출하지수201505,105.8,201505,2015,5,2015-05-01,2015Q2
섬유염색 및 가공,11030,출하지수201505,103.5,201505,2015,5,2015-05-01,2015Q2
편조원단,11040,출하지수201505,94.2,201505,2015,5,2015-05-01,2015Q2
기타 섬유제품,11090,출하지수201505,102.5,201505,2015,5,2015-05-01,2015Q2
화학물질 및 화학제품,12000,출하지수201505,90.8,201505,2015,5,2015-05-01,2015Q2
석유화학계 기초화학물질,12010,출하지수201505,77.7,201505,2015,5,2015-05-01,2015Q2
